javanese restaurant,"['sushi restaurant', 'japanese restaurant']"
shelving shop,"['custom shelving', 'used store fixture supplier', 'shelving store']"
collectibles shop,"['sports memorabilia store', 'collectibles store', 'sports card store']"
repair service,"['appliance repair service', 'home repair', 'washer and dryer repair service', 'small appliance repair service', 'refrigerator repair service', 'microwave oven repair service', 'appliance repair parts store']"
vitamin & supplements store,['vitamin and supplements store']
trading card shop,"['trading card store', 'game store']"
orthotics & prosthetics service,['orthotics and prosthetics service']
car racing track,"['race track', 'go kart track']"
delivery chinese restaurant,"['chinese takeout restaurant', 'chinese delivery restaurant']"
solarium,['tanning salon']
air conditioning store,"['air conditioning repair service', 'air conditioning equipment supplier']"
cantonese restaurant,"['authentic cantonese food', 'chinese restaurant']"
country food restaurant,['country club']
chinese tea house,"['tea house', 'tea supplier', 'tea room']"
dialysis centre,['dialysis center']
property lawyer,['real estate attorney']
batak restaurant,"['reservation', 'diner']"
honduran restaurant,"['bar and grill', 'reservation', 'diner', 'vegetarian restaurant', 'restaurant', 'fine dining restaurant']"
baseball goods store,"['soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
jewelry exporter,"['jewelry equipment supplier', 'jewelry appraiser', 'custom jewelry', 'wholesale jeweler']"
police academy,['police department']
farm,"['ranch', 'poultry farm']"
cosmetics shop,['cosmetics store']
maternity centre,"['pregnancy care center', 'birth center']"
traditional kostume shop,"['party store', 'costume store']"
used vehicle parts shop,"['used auto parts store', 'toyota dealer']"
canoe & kayak store,['canoe and kayak store']
swimming facility,['public swimming pool']
building materials market,['building materials store']
mortuary,"['funeral home', 'funeral services']"
jewellery manufacturer,['jewelry equipment supplier']
adult dvd store,['adult entertainment store']
law book shop,['book store']
awadhi restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
religious goods shop,"['religious goods store', 'church supply store']"
family doctor,['family practice physician']
judo club,['judo school']
israeli restaurant,['kosher restaurant']
auto parts manufacturer,['auto body parts supplier']
junk dealer,"['salvage yard', 'junk car buyer', 'junkyard']"
two dollar shop,"['dollar store', 'variety store']"
youth hostel,['hostel']
hockey supply shop,"['soccer store', 'hockey supply store', 'sports card store', 'sporting goods store', 'sportswear store']"
tax consultant,"['tax consulting', 'accountant']"
skating instructor,"['skateboard park', 'hockey rink', 'ice skating rink', 'ice skating instructor', 'ice skating club', 'roller skating rink']"
underwear store,['lingerie store']
electric utility manufacturer,"['energy delivery company', 'gas to electric service', 'natural gas supplier', 'electric utility company']"
traditional kostume store,['costume store']
mobile phone accessory shop,"['cell phone store', 'cell phone batteries']"
disability equipment supplier,"['wheelchair rental service', 'wheelchair store', 'wheelchair repair service']"
higher secondary school,['high school']
events venue,"['wedding venue', 'event hall', 'banquet hall']"
international airport,['airstrip']
karate club,"['karate school', 'grappling classes']"
boat hire service,"['canoe and kayak rental service', 'boat rental service']"
kids store,"['baby clothing store', ""children's clothing store""]"
ryotei restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
video shop,"['video game store', 'game store', 'video store', 'video rental service']"
traditional market,['flea market']
serviced accommodation,"['resort', 'golf resort', 'hotel']"
map shop,['map store']
beer hall,['bar']
second-hand motorcycle dealer,"['used motorcycle dealer', 'motorcycle dealer', 'kawasaki motorcycle dealer', 'bike dealer', 'triumph motorcycle dealer', 'motorcycle shop']"
marriage celebrant,['wedding officiant']
natural foods shop,"['health food store', 'natural foods store']"
line marking service,['pavement marking']
student dormitory,['student housing center']
seasonal goods shop,"['soccer store', 'sporting goods store', 'sportswear store']"
icelandic restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
commercial property estate agent,['commercial real estate agency']
optometrist shop,"['contact lenses supplier', 'optometrist', 'optician']"
aromatherapy supply shop,['aromatherapy supply store']
car breaker,"['junk car collection', 'junk car removal', 'junk car buyer', 'auto wrecker']"
photography studio,['portrait studio']
nasi goreng restaurant,['malaysian restaurant']
south indian restaurant,"['indian reservation', 'indian restaurant']"
picture framing shop,"['picture frame shop', 'picture framing']"
meditation centre,['meditation instructor']
amish furniture shop,"['unfinished furniture store', 'amish furniture store']"
boat accessories supplier,['marine supply store']
sewing machine store,"['sewing company', 'sewing shop', 'sewing machine repair service']"
offset printer,"['printing service', 'offset printing', 'commercial printer']"
law college,['law school']
home theatre shop,"['home theater', 'home theater store']"
detention center,"['jail', 'juvenile detention center']"
public housing,['housing authority']
school centre,['language school']
bottle shop and liquor store,"['state liquor store', 'wine store', 'liquor store']"
honey producer,['honey farm']
paintball centre,['paintball center']
digital printer,"['printing service', 'digital printing', 'offset printing']"
dental radiology,['x-ray lab']
record company,"['used cd store', 'record store', 'recording studio']"
learning centre,"['learning center', 'child development', 'day care center']"
arborist and tree surgeon,"['tree service', 'tree trimming']"
fish and seafood restaurant,"['lobster restaurant', 'seafood restaurant', 'oyster bar restaurant']"
farm stay,['dude ranch']
indian grocery shop,"['spice store', 'indian grocery store']"
japanese regional restaurant,['japanese restaurant']
orthopaedic shoe shop,['orthopedic shoe store']
cruise line company,['cruise line']
recreational vehicle rental agency,"['mobile home rental agency', 'rv rental agency']"
carpet retail shop,"['rug store', 'carpet store', 'flooring store']"
legal aid agency,"['legal service provider', 'corporate legal services']"
martial arts supply shop,['martial arts supply store']
dental supply shop,['dental supply store']
youth group,['youth organization']
absorbent supplier,['airstrip']
aquarium and pond supplies,"['aquarium supplies', 'pond supply store', 'pond fish supplier', 'saltwater aquarium supplies', 'freshwater aquarium supplies', 'tropical fish store']"
speech & hearing specialist,['audiologist']
eye care clinic,"['eye care center', 'lasik surgeon']"
railway contractor,['railroad contractor']
ski and snowboard school,"['ski rental service', 'snowboard rental service', 'ski shop', 'snowboard shop']"
office supplies shop,"['office supply store', 'stationery store', 'pen store', 'office equipment supplier', 'office furniture store']"
battery wholesaler,['motorcycle batteries']
veterinary pharmacy,['emergency veterinarian service']
fish and chips takeaway,['fish and chips restaurant']
television channel,['television station']
football shop,"['soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
car repair and maintenance,"['automobile repair', 'car repair shop']"
plast window shop,"['window supplier', 'windows']"
steelwork manufacturer,['steel fabricator']
military hospital,"['hospital', 'emergency care facility', 'medical center']"
telescope shop,['telescope store']
diabetes centre,"['diabetes center', 'diabetologist']"
billiards supply shop,['billiards supply store']
outdoor equestrian facility,"['stadium', 'convention center', 'science museum', 'opera house', 'aquarium', 'federal reserve bank']"
taco restaurant,"['latin american restaurant', 'mexican restaurant', 'mexican goods store']"
auto dent removal service station,['auto dent removal service']
fitness equipment wholesaler,"['fitness equipment', 'fitness equipment repair', 'exercise equipment store']"
municipal office education,"[""city clerk's office"", 'city government office']"
dairy products shop,"['dairy store', 'dairy supplier']"
vehicle registration agency,"['tag agency', 'auto tag agency']"
cutlery shop,"['cutlery store', 'kitchen supply store']"
anodiser,"['anodizer', 'metal finisher']"
shelter,"['cat adoption', ""women's shelter"", 'animal rescue service', 'animal shelter', 'animal control service', 'animal protection organization', 'pet adoption service', 'homeless service', 'homeless shelter']"
civic centre,['county government office']
recreation centre,['recreation center']
land planning authority,['urban planning department']
remodeller,"['home remodeling', 'kitchen remodeler']"
visitor center,"['tourist information center', 'information bureau']"
coffee stand,['coffee shop']
book shop,"['rare book store', 'used book store', 'book store']"
car restoration service,"['classic car restoration', 'auto restoration service', 'classic car repair']"
steel manufacturer,['steel fabricator']
rehabilitation centre,['detox']
vehicle parts shop,"['auto accessories', 'auto parts store', 'car battery store', 'racing car parts store', 'car accessories']"
korean barbecue restaurant,['korean restaurant']
association or organization,['association']
running shop,"['running store', 'soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
plastering supply store,['dry wall supply store']
weighing scale supplier,"['scale repair service', 'scale supplier']"
sand plant,['plant nursery']
an hui restaurant,"['bar and grill', 'reservation', 'diner', 'restaurant', 'fine dining restaurant']"
new england restaurant,['diner']
packed lunch supplier,['box lunch supplier']
railway sleepers supplier,"['milled flooring supplier', 'lumber mill', 'saw mill']"
occupational rehabilitation centre,['physical therapy clinic']
specialist book shop,"['rare book store', 'used book store', 'book store']"
petrol pump,"['gas station', 'service station', 'truck stop']"
lawyer referral service,['attorney referral service']
foam rubber producer,['foam rubber supplier']
paper product supplier,['paper distributor']
glass & mirror shop,['glass and mirror shop']
dinner theatre,['dinner theater']
suit hire,"['prom dress shop', 'tuxedo shop', 'formal wear store', 'costume store']"
pain management doctor,"['pain control clinic', 'pain management physician']"
indian muslim restaurant,"['pakistani restaurant', 'indian restaurant']"
boys' high school,['high school']
t-shirt shop,"['t-shirt store', 'custom apparel store', 't-shirt company', 'custom t-shirt store', 'screen printer']"
navarraise restaurant,"['reservation', 'diner']"
german language school,['language school']
tea manufacturer,['tea supplier']
glassware store,['glass and mirror shop']
unagi restaurant,"['sushi restaurant', 'japanese restaurant']"
game shop,"['video game store', 'game store']"
home audio shop,"['home theater', 'home theater store', 'stereo store']"
concrete supplier,['ready mix concrete supplier']
soup shop,['noodle shop']
scaffolding hire service,['scaffolding rental service']
furniture rental store,['furniture rental service']
curtain store,"['craft store', 'window coveings', 'mini blinds', 'window treatment store', 'draperies', 'window treatments', 'window coverings', 'window shades', 'winow coverings']"
nappy service,['diaper service']
private university,['university']
tea wholesaler,['tea supplier']
ent specialist,['otolaryngologist']
hunting & fishing store,"['fishing camp', 'fishing store', 'bait shop']"
junk store,"['antique store', 'antiques', 'antique furniture store', 'antique mall', 'antique dealer', 'used furniture store']"
employment lawyer,['employment attorney']
japanese sweets restaurant,"['sushi restaurant', 'japanese restaurant']"
felt boots store,['boot store']
rock climbing,"['rock climbing instructor', 'rock climbing gym']"
family planning counselor,"['counseling service', 'abortion clinic', 'family planning center', 'marriage counseling products', 'family counselor', 'reproductive health clinic', 'counselor']"
adult day care centre,"['adult day care center', 'adult care']"
washer & dryer store,['washer and dryer repair service']
interior door,['door supplier']
screen printing shop,"['t-shirt store', 'custom apparel store', 't-shirt company', 'custom t-shirt store', 'screen printing supply store', 'screen printer']"
appliance shop,"['refrigerator store', 'used appliance store', 'washer and dryer store', 'appliance store']"
fireplace manufacturer,"['fireplace store', 'wood stove shop', 'electric fireplaces', 'gas logs supplier']"
used store,['thrift store']
multimedia and electronic book publisher,"['publisher', 'book publisher']"
futsal court,['volleyball court']
school youth hostel,['hostel']
grill,"['bar and grill', 'steak house']"
steel stockholder and supplier,"['steel distributor', 'metal supplier']"
public baths,['public swimming pool']
addiction rehabilitation centre,"['drug addiction treatment center', 'alcoholism treatment program', 'addiction treatment center', 'detox']"
barber supply shop,"['barber shop', 'barber supply store']"
crab restaurant,"['lobster restaurant', 'seafood restaurant', 'oyster bar restaurant']"
orchid farm,"['garden center', 'orchid grower']"
screen shop,['screen store']
video karaoke,['karaoke bar']
plastic injection molding workshop,['plastic injection molding service']
watch shop,"['clock store', 'gps watches', 'watch store']"
international school,['private school']
mold maker,['plastic injection molding service']
ikan bakar restaurant,"['lobster restaurant', 'seafood restaurant', 'oyster bar restaurant']"
movers,"['relocation service', 'mover', 'moving and storage service']"
funeral director,"['funeral home', 'funeral services']"
community school,"['community college', 'high school']"
camping farm,"['rv park', 'camp', 'cabins and lodging', 'beach resort']"
skydiving centre,['skydiving center']
mattress shop,"['wallbed store', 'bedroom furniture store', 'mattress store', 'bedroom furniture', 'bedding store', 'murphy bed store']"
market research company,['market researcher']
tattoo-removal service,['tattoo removal service']
clothes market,['flea market']
car accessories shop,"['automobile accessories', 'auto accessories', 'auto parts store', 'car battery store', 'racing car parts store', 'car accessories']"
formal wear shop,"['prom dress shop', 'tuxedo shop', 'formal wear store', 'wedding store', 'special occasion dresses', 'dress shop', 'bridal shop']"
men's clothing store,"[""men's clothing""]"
bag shop,"['handbag and purse store', 'luggage store']"
first aid station,"['first aid training', 'first aid instructor']"
andhra restaurant,"['indian reservation', 'indian restaurant']"
road construction machine repair service,['farm equipment repair service']
polytechnic college,['college']
surgical supply shop,"['surgical supply store', 'medical supply store', 'oxygen equipment supplier']"
australian goods shop,['sportswear store']
furniture accessories,"['unfinished furniture store', 'wallbed store', 'amish furniture store', 'furniture store']"
rubbish dump service,"['sewage disposal service', 'garbage dump service', 'landfill', 'garbage removal service', 'waste management service', 'garbage dump', 'trash removal service', 'garbage collection service', 'junk removal service']"
sailing club,"['boat club', 'yacht club']"
aircraft maintenance company,['aerospace company']
doctor referral service,['physician referral service']
fuel supplier,"['heating oil supplier', 'diesel fuel supplier']"
metal polisher,['metal polishing service']
second hand appliance store,"['refrigerator store', 'used appliance store', 'appliance store']"
freight forwarding agency,"['freight forwarding service', 'truck broker', 'customs broker']"
cricket ground,"['stadium', 'convention center', 'science museum', 'opera house', 'aquarium', 'federal reserve bank']"
dhaba,"['diner', 'restaurant']"
office rental agency,['office space rental agency']
chemical recycling and disposal,"['electronic recycling facilities', 'waste management service', 'electronic recycling', 'garbage collection service', 'recycling center']"
jewellery engraver,"['jewelry engraver', 'custom jewelry store', 'jewelry appraiser', 'custom jewelry', 'jewelry restoration', 'jewelry repair service']"
protestant church,"['episcopal church', 'church', 'anglican church', 'evangelical church', 'gospel church', 'lutheran church', 'deaf church', 'hispanic church', 'moravian church', 'reformed church']"
muay thai boxing gym,"['boxing gym', 'boxing classes']"
natural stone wholesaler,"['granite contractor', 'granite supplier', 'granite fabricator', 'crushed stone supplier', 'stone supplier', 'stone fabricator', 'marble supplier']"
paintball store,['paintball center']
cladding contractor,['siding contractor']
mri centre,"['mri center', 'diagnostic center', 'radiologist', 'x-ray lab', 'medical diagnostic imaging center']"
party shop,"['party store', 'balloon store', 'helium gas supplier', 'costume store', 'pinatas supplier']"
irish restaurant,"['irish pub', 'tavern', 'pub']"
painting class,"['painting instructor', 'painting teacher', 'painting lessons', 'drawing lessons', 'painting parties', 'painting classes', 'art school', 'drawing classes']"
water treatment supplier,['water treatment plant']
private equity firm,['investment firm']
meditation center,['meditation instructor']
insurance lawyer,"['labor relations attorney', 'social security attorney', 'personal injury attorney']"
vehicle sunroof shop,['auto sunroof shop']
double glazing supplier,"['window supplier', 'windows']"
northern italian restaurant,['italian dining']
rare book shop,"['rare book store', 'used book store', 'book store']"
social security lawyer,"['lawyer', 'personal injury attorney']"
outdoor clothing and equipment shop,"['outdoor sports store', 'hunting supply store', 'climbing equipment', 'camping equipment', 'camping store']"
go-kart track,"['race track', 'go kart track']"
architects association,"['architecture', 'architects', 'architect', 'architectural firm', 'architecture firm']"
gmc dealer,"['chrysler dealer', 'dodge dealer', 'jeep dealer']"
furniture shop,"['unfinished furniture store', 'wallbed store', 'amish furniture store', 'furniture store']"
raw food restaurant,"['health food restaurant', 'organic restaurant', 'vegetarian restaurant', 'vegan restaurant']"
city department of public safety,['city government office']
video game rental store,"['video game store', 'game store', 'video store']"
racetrack,['race track']
dance conservatory,"['exotic dancing', 'dance school', 'ballet school', 'dance lessons', 'dance hall', 'dance company', 'dance studio']"
yemenite restaurant,"['reservation', 'diner', 'vegetarian restaurant', 'restaurant', 'fine dining restaurant']"
nursery school,"['kindergarten', 'preschool']"
custom t-shirt shop,"['t-shirt store', 'custom apparel store', 't-shirt company', 'custom t-shirt store', 'screen printer']"
shopfitter,['shelving store']
van accessories shop,['truck accessories store']
laser tag centre,"['laser tag center', 'bowling alley']"
shop supermarket furniture store,['furniture store']
novelty shop,"['novelties store', 'gift shop', 'souvenir store']"
wine-making supply shop,"['brewing supply store', 'winemaking supply store']"
legal services,"['legal service provider', 'corporate legal services']"
second-hand book shop,"['rare book store', 'used book store', 'book store']"
removals service,"['mover', 'moving and storage service']"
used game store,"['video game store', 'game store', 'video store']"
vitamin & supplements shop,['vitamin and supplements store']
budget hotel,['hotel']
bead shop,"['bead store', 'bead wholesaler']"
musical band and orchestra,['orchestra']
mineral supplier,['bottled water supplier']
fruits & vegetable wholesaler,['produce wholesaler']
wedding shop,"['prom dress shop', 'wedding boutique', 'wedding store', 'special occasion dresses', 'dress shop', 'quinceañera dress shop', 'bridal shop', 'wedding dresses']"
chinese take away,"['chinese takeout restaurant', 'chinese delivery restaurant']"
windshield repair service,"['windshield replacement', 'glass repair service', 'window and screen repair', 'windshield repair', 'auto glass shop']"
loss adjuster,['insurance adjuster']
environmental conservation department,['conservation department']
christmas shop,['christmas store']
swimwear shop,['swimwear store']
youth club,['police supply store']
bottle & can redemption center,['bottle and can redemption center']
go-cart track,['go kart track']
biscuit shop,['cookie shop']
pharmaceuticals exporter,['pharmaceutical company']
fruit and vegetable wholesaler,['produce wholesaler']
poster shop,['poster store']
general hospital,"['hospital', 'emergency care facility']"
horse riding club,"['horse riding school', 'trail riding', 'horse rental service', 'horseback riding service']"
licence office,"['license bureau', ""driver's license office""]"
embroidery service,['monogramming service']
gyudon restaurant,"['diner', 'restaurant']"
waterbed shop,['waterbed store']
piano shop,['piano store']
state board school,"['parochial school', 'private school', 'school']"
tofu restaurant,['korean restaurant']
medical book shop,['book store']
travel lounge,['lounge']
feng shui shop,['feng shui consultant']
birth centre,['birth center']
vocational school one,"['trade school', 'technical school']"
solar energy contractor,['solar energy equipment supplier']
equestrian centre,"['stable', 'horse riding school', 'horse boarding stable', 'trail riding']"
wax supplier,['candle store']
urology clinic,['urologist']
technical university,"['trade school', 'technical school']"
insolvency service,['federal government office']
scout hall,youth organization
accounting software company,software company
carpool,parking lot
city or town hall,['fire department']
public male bathroom,interior designer
fabrication engineer,engineer
geography and history faculty,['university']
sports school,sporting goods store
customs consultant,employment agency
seal shop,rubber stamp store
fur manufacturer,fur service
women's college,college
medical equipment manufacturer,"['surgical supply store', 'medical supply store', 'oxygen equipment supplier']"
information & referral services agency,internet marketing service
income tax help association,tax preparation service
custom confiscated goods store,tourist attraction
council,city government office
gasfitter,plumber
business center,office space rental agency
cooling plant,water treatment plant
cultural center,art center
agricultural high school,manufacturer
public medical center,medical center
smart shop,cell phone store
patients support association,non-profit organization
asphalt mixing plant,asphalt contractor
chocolate artisan,chocolate shop
plastic products supplier,plastic fabrication company
child health care centre,medical clinic
working women's hostel,apartment rental agency
database management company,"['event planner', 'meeting planning service']"
animation studio,video production service
thread supplier,sewing shop
yoga retreat center,yoga studio
sixth form college,college
cash and carry wholesaler,wholesale grocer
intelligence agency,"['federal government office', 'department of social services']"
hydraulic engineer,civil engineer
producteur de foie gras,art school
packaging company,packaging supply store
container terminal,shipping service
import export company,exporter
aquaculture farm,"['ranch', 'poultry farm']"
municipal corporation,['federal government office']
students support association,non-profit organization
pony club,horse riding school
school administrator,school
finishing materials supplier,['building materials store']
pneumatic tools supplier,tool store
tatami store,martial arts supply store
bouncy castle hire,party equipment rental service
technology park,software company
national health foundation,non-profit organization
lottery retailer,game store
social security financial department,social security office
pick your own farm produce,"['ranch', 'poultry farm']"
ventilating equipment manufacturer,industrial equipment supplier
flower designer,florist
oil wholesaler,food products supplier
department of finance,['federal government office']
industrial engineer,engineering consultant
observation deck,tourist attraction
floor sanding and polishing service,floor refinishing service
gay & lesbian organization,non-profit organization
kabadiwala & scrap merchant,recycling center
electrical substation,transmission shop
instrumentation engineer,engineer
willow basket manufacturer,basket supplier
carnival club,comedy club
bicycle club,bicycle shop
manor house,"['elder care', 'retirement home']"
consumer advice center,county government office
mountain cable car,volkswagen dealer
ceramic manufacturer,manufacturer
leisure centre,gym
equipment exporter,industrial equipment supplier
accounting school,accountant
water pump supplier,water works equipment supplier
high ropes course,tourist attraction
soccer practice,soccer club
music publisher,sheet music store
rainwater tank supplier,manufacturer
company registry,business management consultant
occupational safety and health,['federal government office']
fiber optic products supplier,telecommunications equipment supplier
visa agent,immigration attorney
coffee machine supplier,vending machine supplier
sheltered housing,retirement community
astrologer,psychic
display stand manufacturer,manufacturer
municipal department agricultural development,['federal government office']
marine surveyor,surveyor
taoist temple,tai chi school
back office,accountant
electronic engineer,electrical engineer
equipment importer,['industrial equipment supplier']
beauty products wholesaler,beauty supply store
disc golf course,"['golf instructor', 'private golf course', 'golf club', 'golf course builder', 'public golf course']"
civil defence,['federal government office']
movie rental kiosk,video store
parkour spot,gym
haunted house,"['wedding venue', 'event hall']"
floating market,day spa
driving test centre,driving school
image consultant,consultant
tyre manufacturer,tire shop
assembly room,"['meeting room', 'conference center']"
agrochemicals supplier,"['home improvement', 'hardware store', 'hardware installation', 'rope lighting', 'home improvement store']"
hospitality and tourism school,college
gymnasium school,gym
super public bath,spa
foreign exchange students organization,['university']
bubble tea,tea house
mobile hairdresser,hair salon
clothing wholesaler,wholesaler
children's health service,children's hospital
towing equipment provider,towing service
physical examination center,medical center
navy base,"['military airport', 'air force base']"
electrical equipment supplier,industrial equipment supplier
cotton exporter,exporter
professional organizer,consultant
volley ball coaching center,volleyball club
resident registration office,department of social services
railway ticket agent,travel agency
water tank cleaners,cleaning service
public prosecutors office,district attorney
possum products supplier,['food products supplier']
typist,transcription service
motorcycle breaker and dismantler,auto wrecker
syokudo and teishoku restaurant,restaurant
concrete product supplier,ready mix concrete supplier
ethnographic museum,museum
advertising photographer,photographer
roads ports and canals engineers association,engineering consultant
thermal energy company,electric utility company
emergency training school,"['first aid training', 'first aid instructor']"
pvc industry,pipe supplier
stove builder,wood stove shop
equestrian facility,horse riding school
municipal administration office,city government office
sports accessories wholesaler,sporting goods store
scrap metal dealer,recycling center
industrial spares & products wholesaler,industrial equipment supplier
aromatherapy class,aromatherapy service
antenna service,television repair service
aluminum frames supplier,['aluminum supplier']
direct mail advertising,advertising agency
fabric product manufacturer,fabric store
steel construction company,['real estate developer']
toll road rest stop,toll booth
village hall,community center
marine engineer,engineering consultant
children hall,day care center
olive oil manufacturer,gourmet grocery store
aeronautical engineer,college
haute couture fashion house,women's clothing store
media and information sciences faculty,['university']
wax museum,museum
construction material wholesaler,['building materials store']
career guidance service,employment center
paint stripping company,"['decorative painter', 'painting contractor', 'painter']"
amphitheater,performing arts theater
scenic spot,tourist attraction
tobacco exporter,exporter
customs warehouse,warehouse
bungee jumping center,amusement center
conservatory of music,music school
sheepskin and wool products supplier,manufacturer
food producer,['food products supplier']
geological research company,['conservation department']
boat ramp,marina
tool manufacturer,manufacturer
warehouse club,department store
press advisory,financial planner
refugee camp,non-profit organization
corporate gift supplier,promotional products supplier
photography service,photographer
butane gas supplier,"['fireplace store', 'wood stove shop', 'electric fireplaces', 'gas logs supplier']"
trade fair construction company,"['event planner', 'meeting planning service']"
polythene and plastic sheeting supplier,plastic fabrication company
iron ware dealer,used car dealer
mobile money agent,currency exchange service
leather products manufacturer,leather goods store
car service station,"['automobile repair', 'car repair shop']"
tool exporter,exporter
interior construction contractor,interior designer
faculty of pharmacy,college
land registry office,['federal government office']
shinto shrine,buddhist temple
national forest,state park
novelties wholesaler,wholesaler
marae,baby store
machine maintenance,auto machine shop
heart hospital,hospital
distance learning center,learning center
auditorium,concert hall
fair trade organization,['association']
training centre,flight school
interior fitting contractor,interior designer
fortress,historical landmark
mechanical plant,mechanical contractor
hospitality high school,school
jain temple,"['bus tour agency', 'sightseeing tour agency']"
geotechnical engineer,engineering consultant
payroll service provider,tax preparation service
exhibition and trade centre,convention center
cosmetic products manufacturer,manufacturer
real estate auctioneer,auction house
childrens club,day care center
soto ayam restaurant,"['sushi restaurant', 'japanese restaurant']"
industrial framework supplier,['food products supplier']
media consultant,internet marketing service
housing development,real estate agency
rexine products supplier,art school
swimming lake,['public swimming pool']
civil police,sheriff's department
ecological park,park
architectural designer,architect
water skiing club,water skiing instructor
adhesives & glue supplier,manufacturer
small claims service agency,county government office
stainless steel plant,steel distributor
greyhound stadium,casino
pecel lele restaurant,restaurant
pujari,religious goods store
dog park,park
orphan asylum,orphanage
biochemistry lab,['university']
coffee wholesaler,wholesaler
communications central,telecommunications service provider
escape room center,amusement center
judicial auction,auto auction
boiler manufacturer,manufacturer
womens protection service,art school
reenactment site,state park
catholic cathedral,catholic church
commissioner for oaths,notary public
boat builders,cruise agency
research engineer,engineering consultant
wholesale drugstore,pharmacy
machine workshop,machine shop
bonesetting house,performing arts theater
stone cutter,stone supplier
match box manufacturer,manufacturer
electrical installation service,['engineering consultant']
student union,['association']
threads & yarns wholesaler,fabric store
solar photovoltaic power plant,['solar energy equipment supplier']
auto accessories wholesaler,auto parts store
household goods wholesaler,home goods store
health and beauty shop,beauty supply store
car factory,car stereo store
gastrointestinal surgeon,gastroenterologist
height works,['office space rental agency']
civil examinations academy,school
kitchen furniture store,furniture store
hygiene station,sanitation service
fmcg manufacturer,food products supplier
art cafe,cafe
psychoneurological specialized clinic,medical clinic
sanitary inspection,"['federal government office', 'department of social services']"
gambling house,pawn shop
farm school,school
blast cleaning service,cleaning service
weather forecast agency,"['federal government office', 'department of social services']"
business administration service,business management consultant
spices exporter,spice store
pharmaceutical products wholesaler,pharmaceutical company
food & beverage exporter,exporter
public bath,gym
electronics manufacturer,manufacturer
tenant's union,real estate agency
bailiff,liquidator
petrochemical engineer,engineering consultant
coaching center,swimming instructor
business park,real estate developer
residential college,school
department of education,['board of education']
women's organization,non-profit organization
laboratory equipment supplier,art school
carpet manufacturer,carpet store
petroleum products company,diesel fuel supplier
societe de flocage,architect
agricultural engineer,pipe supplier
disability services & support organisation,handicapped transportation service
calligraphy lesson,artist
pump supplier,manufacturer
studying center,university
pile driver,['real estate developer']
bird watching area,park
border guard,security guard service
wholesaler household appliances,appliance store
border crossing station,"['federal government office', 'department of social services']"
chicken & mutton shop,"['chicken hatchery', 'poultry farm']"
polymer supplier,manufacturer
architecture school,architect
outdoor activity organiser,"['amusement center', 'video arcade']"
eftpos equipment supplier,day spa
call center,temp agency
metropolitan train company,['transportation services']
cricket club,sports club
handball club,sports club
pool billard club,pool hall
car manufacturer,manufacturer
fashion design school,college
sheep shearer,sharpening service
office refurbishment service,interior designer
software training institute,software company
inverter & ups manufacturer,manufacturer
car finance and loan company,loan agency
e - commerce agency,"['federal government office', 'department of social services']"
municipal department housing and urban development,urban planning department
photo agency,photographer
pachinko parlor,hair salon
state department of tourism,tourist information center
soapland,art school
faculty of sports,college
quarry,"['sand and gravel supplier', 'crushed stone supplier', 'topsoil supplier']"
padel club,tennis club
fingerprinting service provider,security system supplier
auto chemistry shop,auto body shop
crop grower,plant nursery
intellectual property registry,patent attorney
mill,paper mill
ecologists association,['university']
athletic sports club,health club
childbirth class,birth center
wood working class,woodworker
door warehouse,door supplier
asian massage therapist,massage therapist
exhibition planner,event planner
slaughterhouse,meat wholesaler
real estate fair,real estate agency
tour operator,"['bus tour agency', 'sightseeing tour agency']"
disposable items shop,packaging supply store
endoscopist,surgical center
museum of zoology,museum
media company,business development service
manufacturing & industrial consultant,manufacturer
lincoln dealer,car dealer
sport tour agency,travel agency
textile mill,fabric wholesaler
agricultural cooperative,county government office
highway patrol,['federal government office']
electronics exporter,exporter
basketball court,park
plastic resin manufacturer,plastic fabrication company
christian book store,book store
curtain supplier and maker,window treatment store
metalware dealer,car dealer
research and product development,['research foundation']
pottery manufacturer,manufacturer
board of trade,['federal government office']
hygiene articles wholesaler,wholesaler
public parking space,"['garage door supplier', 'garage door installation']"
educational institution,school
kilt shop and hire,clothing store
lost property office,office space rental agency
castle,tourist attraction
handicrafts wholesaler,wholesaler
cbse school,school
stall installation service,air conditioning repair service
auto market,auto parts store
biochemical supplier,['university']
corporate campus,business school
garment exporter,exporter
wrestling school,martial arts school
economic consultant,financial consultant
tools wholesaler,wholesaler
film and photograph library,library
livery company,pharmaceutical company
jute mill,manufacturer
house clearance service,"['freight forwarding service', 'truck broker', 'customs broker']"
fishery,fishing store
sports management and promotion,"['event planner', 'meeting planning service']"
government economic program,['federal government office']
ghost town,clothing store
worm farm supplier,"['home improvement', 'hardware store', 'hardware installation', 'rope lighting', 'home improvement store']"
oil refinery,['oil and gas producer']
plant and machinery hire,equipment rental agency
community health centre,medical clinic
municipal health department,public health department
aerial photographer,photographer
fruit and vegetable processing,['produce wholesaler']
